TransactionID,CustomerID,StoreID,Date,Time,Year,Month,MonthName,DayOfWeek,IsWeekend,Age,AgeGroup,Gender,Location,OnlineOrderFlag,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,DiscountApplied,GiftWrap,ShippingMethod,DeliveryTime(Days),Weather,Event,CustomerSatisfaction,ReturnFlag
113,305,,2022-11-20,23:58:09,2022,11,November,Sunday,True,47,36-50,Female,City_13,True,Online,434,Decorations_Product,Decorations,2,95.04972805,190.0994561,Online Payment,True,0.0,False,False,Overnight,1.0,Snowy,No Event,4,False
114,373,,2023-11-26,23:46:37,2023,11,November,Sunday,True,40,36-50,Female,City_13,True,Online,187,Toys_Product,Toys,5,15.40103189,77.00515944,Credit Card,True,7.700515944,True,False,Overnight,4.0,Snowy,Black Friday,2,False
115,226,80,2023-11-05,7:51:53,2023,11,November,Sunday,True,44,36-50,Female,City_13,False,In-Store,426,Decorations_Product,Decorations,1,93.87027142,93.87027142,Cash,False,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,1,True
116,429,55,2020-12-14,16:20:53,2020,12,December,Monday,False,55,51+,Male,City_16,False,In-Store,838,Decorations_Product,Decorations,5,85.628004,428.14002,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,2,False
117,304,,2019-12-31,10:01:42,2019,12,December,Tuesday,False,65,51+,Other,City_10,True,Online,566,Electronics_Product,Electronics,4,16.80425209,67.21700837,Online Payment,False,0.0,False,True,Express,3.0,Snowy,Christmas Market,1,True
118,30,62,2019-12-25,10:30:53,2019,12,December,Wednesday,False,46,36-50,Other,City_16,False,In-Store,335,Food_Product,Food,3,63.80302787,191.4090836,Credit Card,True,19.14090836,True,True,Not Applicable (In-Store),,Sunny,Black Friday,4,True
119,72,43,2020-12-27,2:19:15,2020,12,December,Sunday,True,30,26-35,Female,City_1,False,In-Store,956,Decorations_Product,Decorations,2,43.82787063,87.65574127,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,2,False
120,45,27,2020-11-12,23:17:36,2020,11,November,Thursday,False,41,36-50,Other,City_4,False,In-Store,415,Toys_Product,Toys,5,41.25271553,206.2635776,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,1,False
121,466,57,2023-11-01,0:31:31,2023,11,November,Wednesday,False,67,51+,Male,City_6,False,In-Store,620,Decorations_Product,Decorations,3,56.71009937,170.1302981,Cash,True,17.01302981,True,True,Not Applicable (In-Store),,Snowy,Black Friday,2,False
122,291,,2021-12-08,18:27:16,2021,12,December,Wednesday,False,65,51+,Other,City_11,True,Online,512,Food_Product,Food,2,43.51874413,87.03748826,Credit Card,True,0.0,False,False,Express,2.0,Snowy,Christmas Market,2,True
123,317,,2021-12-16,9:18:12,2021,12,December,Thursday,False,70,51+,Male,City_10,True,Online,987,Electronics_Product,Electronics,1,96.27042319,96.27042319,Credit Card,False,9.627042319,True,False,Overnight,2.0,Rainy,Black Friday,1,False
124,371,,2023-12-21,4:42:16,2023,12,December,Thursday,False,55,51+,Male,City_3,True,Online,638,Toys_Product,Toys,1,12.52564591,12.52564591,Online Payment,True,0.0,False,False,Express,5.0,Rainy,Christmas Market,2,True
125,467,,2023-11-13,6:43:52,2023,11,November,Monday,False,26,26-35,Female,City_15,True,Online,139,Toys_Product,Toys,4,78.02025372,312.0810149,Online Payment,False,31.20810149,True,True,Express,2.0,Rainy,Black Friday,1,False
126,457,87,2020-11-18,22:18:24,2020,11,November,Wednesday,False,47,36-50,Male,City_3,False,In-Store,719,Toys_Product,Toys,1,32.83490508,32.83490508,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,3,True
127,434,,2023-12-29,7:47:16,2023,12,December,Friday,False,43,36-50,Female,City_5,True,Online,141,Decorations_Product,Decorations,2,64.57932877,129.1586575,Online Payment,False,12.91586575,True,True,Standard,2.0,Rainy,Black Friday,2,True
128,19,,2023-12-21,4:33:25,2023,12,December,Thursday,False,54,51+,Other,City_9,True,Online,145,Toys_Product,Toys,2,33.23136036,66.46272073,Online Payment,True,0.0,False,False,Standard,4.0,Snowy,Christmas Market,2,False
129,333,11,2019-12-16,23:53:16,2019,12,December,Monday,False,36,36-50,Female,City_19,False,In-Store,396,Electronics_Product,Electronics,5,60.58158317,302.9079159,Online Payment,True,30.29079159,True,False,Not Applicable (In-Store),,Snowy,Black Friday,1,False
130,75,,2018-11-04,14:16:33,2018,11,November,Sunday,True,48,36-50,Female,City_4,True,Online,375,Toys_Product,Toys,1,62.24178934,62.24178934,Cash,False,6.224178934,True,True,Standard,1.0,Sunny,Black Friday,2,True
131,471,,2023-11-19,1:32:12,2023,11,November,Sunday,True,37,36-50,Other,City_13,True,Online,894,Clothing_Product,Clothing,2,79.34499719,158.6899944,Debit Card,False,15.86899944,True,True,Overnight,1.0,Rainy,Black Friday,4,False
132,137,8,2018-11-16,20:13:00,2018,11,November,Friday,False,53,51+,Female,City_4,False,In-Store,343,Food_Product,Food,2,64.20800364,128.4160073,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,1,True
133,227,40,2019-12-13,23:12:06,2019,12,December,Friday,False,29,26-35,Female,City_5,False,In-Store,263,Food_Product,Food,3,30.36706054,91.10118163,Debit Card,False,9.110118163,True,False,Not Applicable (In-Store),,Snowy,Black Friday,3,True
134,254,70,2021-11-03,20:58:32,2021,11,November,Wednesday,False,63,51+,Other,City_13,False,In-Store,702,Toys_Product,Toys,4,34.58994702,138.3597881,Online Payment,True,13.83597881,True,False,Not Applicable (In-Store),,Rainy,Black Friday,3,True
135,359,80,2023-12-30,9:26:12,2023,12,December,Saturday,True,45,36-50,Male,City_11,False,In-Store,201,Electronics_Product,Electronics,5,42.86629824,214.3314912,Cash,True,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,1,True
136,417,,2022-12-06,19:50:32,2022,12,December,Tuesday,False,21,18-25,Other,City_10,True,Online,832,Clothing_Product,Clothing,3,79.64581737,238.9374521,Credit Card,True,0.0,False,False,Express,4.0,Rainy,No Event,2,False
137,417,96,2020-12-08,19:13:08,2020,12,December,Tuesday,False,70,51+,Other,City_18,False,In-Store,686,Clothing_Product,Clothing,2,74.91982179,149.8396436,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,3,False
138,232,,2019-11-27,7:13:09,2019,11,November,Wednesday,False,39,36-50,Female,City_9,True,Online,24,Food_Product,Food,4,19.83650669,79.34602674,Credit Card,True,7.934602674,True,True,Overnight,2.0,Rainy,Black Friday,1,True
139,217,,2021-11-21,11:05:14,2021,11,November,Sunday,True,64,51+,Female,City_7,True,Online,774,Food_Product,Food,5,20.24507706,101.2253853,Online Payment,True,10.12253853,True,False,Express,2.0,Rainy,Black Friday,3,False
140,94,33,2019-11-01,10:08:52,2019,11,November,Friday,False,45,36-50,Male,City_14,False,In-Store,209,Clothing_Product,Clothing,3,66.87317771,200.6195331,Cash,False,20.06195331,True,True,Not Applicable (In-Store),,Snowy,Black Friday,1,False
141,401,,2022-12-08,6:23:22,2022,12,December,Thursday,False,65,51+,Other,City_8,True,Online,401,Toys_Product,Toys,5,79.0802051,395.4010255,Cash,False,0.0,False,True,Express,3.0,Snowy,Christmas Market,2,False
142,186,71,2021-11-19,12:15:55,2021,11,November,Friday,False,47,36-50,Female,City_11,False,In-Store,734,Electronics_Product,Electronics,5,95.91794101,479.5897051,Cash,True,47.95897051,True,False,Not Applicable (In-Store),,Sunny,Black Friday,5,False
143,378,68,2018-12-01,0:41:38,2018,12,December,Saturday,True,27,26-35,Other,City_14,False,In-Store,182,Clothing_Product,Clothing,2,97.69059115,195.3811823,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,5,True
144,212,,2023-11-20,18:11:50,2023,11,November,Monday,False,49,36-50,Female,City_11,True,Online,38,Clothing_Product,Clothing,3,94.72507433,284.175223,Debit Card,False,0.0,False,False,Express,4.0,Snowy,Christmas Market,4,True
145,68,5,2022-12-09,17:19:43,2022,12,December,Friday,False,59,51+,Female,City_8,False,In-Store,366,Decorations_Product,Decorations,4,72.91905732,291.6762293,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,2,False
146,143,29,2021-12-22,18:46:41,2021,12,December,Wednesday,False,37,36-50,Female,City_16,False,In-Store,484,Electronics_Product,Electronics,4,34.71138905,138.8455562,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,3,False
147,370,8,2020-12-27,21:32:43,2020,12,December,Sunday,True,33,26-35,Female,City_19,False,In-Store,915,Decorations_Product,Decorations,3,40.2680871,120.8042613,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,3,False
148,98,45,2018-11-12,19:35:52,2018,11,November,Monday,False,36,36-50,Male,City_16,False,In-Store,970,Toys_Product,Toys,4,39.10130304,156.4052122,Debit Card,True,15.64052122,True,True,Not Applicable (In-Store),,Snowy,Black Friday,2,False
149,331,,2020-12-24,11:05:53,2020,12,December,Thursday,False,66,51+,Female,City_2,True,Online,129,Electronics_Product,Electronics,4,74.56407666,298.2563066,Credit Card,True,0.0,False,False,Express,3.0,Rainy,No Event,2,False
150,78,93,2019-11-04,21:51:04,2019,11,November,Monday,False,64,51+,Other,City_8,False,In-Store,357,Food_Product,Food,3,15.78257778,47.34773334,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,1,True
151,432,24,2018-11-06,8:07:23,2018,11,November,Tuesday,False,34,26-35,Other,City_9,False,In-Store,419,Clothing_Product,Clothing,4,53.57262443,214.2904977,Credit Card,True,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,2,True
152,307,,2018-12-24,8:11:10,2018,12,December,Monday,False,42,36-50,Male,City_19,True,Online,795,Food_Product,Food,1,63.99392168,63.99392168,Debit Card,False,6.399392168,True,False,Express,3.0,Snowy,Black Friday,2,False
153,159,69,2021-11-23,4:29:26,2021,11,November,Tuesday,False,62,51+,Female,City_4,False,In-Store,878,Electronics_Product,Electronics,4,46.70980043,186.8392017,Debit Card,True,18.68392017,True,False,Not Applicable (In-Store),,Snowy,Black Friday,5,False
154,161,,2021-12-05,15:57:01,2021,12,December,Sunday,True,61,51+,Male,City_19,True,Online,184,Electronics_Product,Electronics,1,99.40286997,99.40286997,Credit Card,False,0.0,False,False,Standard,5.0,Rainy,No Event,2,False
155,435,,2020-12-04,5:31:23,2020,12,December,Friday,False,44,36-50,Male,City_5,True,Online,522,Clothing_Product,Clothing,3,29.56716656,88.70149968,Debit Card,False,8.870149968,True,True,Express,1.0,Snowy,Black Friday,1,False
156,341,,2023-11-20,16:36:51,2023,11,November,Monday,False,44,36-50,Male,City_10,True,Online,56,Food_Product,Food,4,44.25450392,177.0180157,Online Payment,True,0.0,False,True,Overnight,3.0,Sunny,Christmas Market,5,True
157,345,84,2018-11-27,15:04:03,2018,11,November,Tuesday,False,64,51+,Other,City_7,False,In-Store,212,Electronics_Product,Electronics,3,82.18127316,246.5438195,Debit Card,True,24.65438195,True,False,Not Applicable (In-Store),,Sunny,Black Friday,3,False
158,4,67,2018-11-06,22:29:54,2018,11,November,Tuesday,False,42,36-50,Female,City_16,False,In-Store,195,Clothing_Product,Clothing,1,49.98076168,49.98076168,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,3,False
159,336,,2022-12-23,10:05:07,2022,12,December,Friday,False,18,18-25,Male,City_1,True,Online,286,Electronics_Product,Electronics,5,36.30661711,181.5330855,Online Payment,True,0.0,False,True,Overnight,2.0,Rainy,No Event,1,True
160,412,,2023-12-19,5:00:41,2023,12,December,Tuesday,False,36,36-50,Female,City_2,True,Online,687,Clothing_Product,Clothing,5,92.81888365,464.0944183,Credit Card,True,0.0,False,False,Express,2.0,Snowy,Christmas Market,5,True
161,227,,2023-12-01,18:38:05,2023,12,December,Friday,False,21,18-25,Other,City_4,True,Online,230,Clothing_Product,Clothing,3,69.84072245,209.5221673,Debit Card,False,0.0,False,True,Express,2.0,Snowy,No Event,3,False
162,467,38,2019-12-14,19:17:03,2019,12,December,Saturday,True,67,51+,Male,City_3,False,In-Store,245,Toys_Product,Toys,2,53.53723003,107.0744601,Cash,False,10.70744601,True,True,Not Applicable (In-Store),,Rainy,Black Friday,2,True
163,464,,2019-12-08,10:49:22,2019,12,December,Sunday,True,60,51+,Other,City_9,True,Online,846,Decorations_Product,Decorations,2,42.22908314,84.45816628,Debit Card,False,0.0,False,False,Overnight,5.0,Snowy,No Event,4,True
164,477,,2023-11-26,9:55:37,2023,11,November,Sunday,True,51,51+,Male,City_11,True,Online,149,Food_Product,Food,5,71.93287475,359.6643737,Credit Card,False,35.96643737,True,True,Express,4.0,Snowy,Black Friday,3,True
165,225,,2023-11-08,23:54:36,2023,11,November,Wednesday,False,62,51+,Male,City_3,True,Online,898,Decorations_Product,Decorations,5,78.98247075,394.9123537,Credit Card,True,0.0,False,False,Standard,1.0,Rainy,No Event,1,True
166,455,,2022-12-16,13:53:57,2022,12,December,Friday,False,38,36-50,Other,City_8,True,Online,356,Electronics_Product,Electronics,3,25.97629142,77.92887426,Cash,False,0.0,False,False,Standard,5.0,Rainy,Christmas Market,3,True
167,422,97,2020-12-11,11:49:45,2020,12,December,Friday,False,22,18-25,Male,City_8,False,In-Store,219,Toys_Product,Toys,2,22.86503683,45.73007367,Cash,False,0.0,False,True,Not Applicable (In-Store),,Rainy,Christmas Market,5,False
168,436,76,2018-11-06,8:00:20,2018,11,November,Tuesday,False,69,51+,Other,City_6,False,In-Store,461,Electronics_Product,Electronics,3,40.07580389,120.2274117,Cash,True,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,3,True
169,477,,2022-12-20,18:34:17,2022,12,December,Tuesday,False,33,26-35,Female,City_14,True,Online,323,Clothing_Product,Clothing,1,35.67846526,35.67846526,Online Payment,True,3.567846526,True,False,Standard,3.0,Snowy,Black Friday,4,True
170,302,,2019-12-10,12:36:38,2019,12,December,Tuesday,False,28,26-35,Female,City_9,True,Online,971,Toys_Product,Toys,1,39.10743922,39.10743922,Online Payment,True,3.910743922,True,True,Express,4.0,Rainy,Black Friday,1,False
171,82,61,2018-12-24,2:28:31,2018,12,December,Monday,False,25,18-25,Male,City_20,False,In-Store,780,Electronics_Product,Electronics,2,48.77938614,97.55877227,Cash,True,0.0,False,False,Not Applicable (In-Store),,Rainy,Christmas Market,4,True
172,14,,2023-11-26,13:23:19,2023,11,November,Sunday,True,46,36-50,Male,City_2,True,Online,107,Decorations_Product,Decorations,2,81.41768977,162.8353795,Cash,False,16.28353795,True,True,Overnight,1.0,Sunny,Black Friday,1,True
173,300,,2023-12-18,16:20:04,2023,12,December,Monday,False,51,51+,Female,City_10,True,Online,467,Decorations_Product,Decorations,5,94.26283738,471.3141869,Cash,True,0.0,False,False,Standard,2.0,Rainy,Christmas Market,2,True
174,457,32,2018-11-14,9:34:20,2018,11,November,Wednesday,False,24,18-25,Male,City_10,False,In-Store,747,Clothing_Product,Clothing,3,98.66939399,296.008182,Debit Card,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,5,False
175,380,,2020-11-04,4:35:13,2020,11,November,Wednesday,False,45,36-50,Female,City_7,True,Online,304,Food_Product,Food,3,32.59862089,97.79586267,Online Payment,False,0.0,False,True,Overnight,5.0,Snowy,Christmas Market,5,False
176,382,32,2020-12-15,10:35:31,2020,12,December,Tuesday,False,24,18-25,Female,City_19,False,In-Store,373,Decorations_Product,Decorations,5,83.18710145,415.9355073,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,1,False
177,467,50,2019-11-10,20:51:17,2019,11,November,Sunday,True,26,26-35,Male,City_10,False,In-Store,847,Decorations_Product,Decorations,5,22.07634616,110.3817308,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,5,True
178,189,58,2018-11-11,13:54:05,2018,11,November,Sunday,True,61,51+,Other,City_16,False,In-Store,258,Electronics_Product,Electronics,4,84.08257856,336.3303143,Debit Card,True,33.63303143,True,True,Not Applicable (In-Store),,Snowy,Black Friday,3,True
179,498,,2020-12-02,22:04:24,2020,12,December,Wednesday,False,69,51+,Female,City_13,True,Online,119,Food_Product,Food,3,29.43237499,88.29712498,Cash,False,8.829712498,True,True,Express,2.0,Snowy,Black Friday,1,False
180,407,14,2019-12-20,9:54:44,2019,12,December,Friday,False,22,18-25,Male,City_9,False,In-Store,385,Decorations_Product,Decorations,1,68.30595667,68.30595667,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,3,True
181,207,23,2020-11-03,19:02:27,2020,11,November,Tuesday,False,25,18-25,Female,City_18,False,In-Store,232,Toys_Product,Toys,4,85.9689014,343.8756056,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Rainy,Christmas Market,4,False
182,304,,2023-12-11,19:14:51,2023,12,December,Monday,False,61,51+,Male,City_17,True,Online,100,Toys_Product,Toys,5,52.94150768,264.7075384,Online Payment,False,0.0,False,True,Express,5.0,Rainy,No Event,2,False
183,326,,2022-12-12,4:34:50,2022,12,December,Monday,False,36,36-50,Female,City_14,True,Online,531,Clothing_Product,Clothing,1,92.28586171,92.28586171,Debit Card,True,0.0,False,True,Express,3.0,Snowy,Christmas Market,1,True
184,173,,2018-12-20,2:47:39,2018,12,December,Thursday,False,33,26-35,Male,City_7,True,Online,789,Clothing_Product,Clothing,4,37.4823265,149.929306,Debit Card,False,0.0,False,False,Standard,2.0,Snowy,No Event,5,True
185,394,,2023-11-18,19:12:56,2023,11,November,Saturday,True,63,51+,Other,City_7,True,Online,718,Toys_Product,Toys,3,94.98840545,284.9652163,Credit Card,False,28.49652163,True,False,Standard,5.0,Rainy,Black Friday,3,True
186,292,78,2018-11-08,19:25:21,2018,11,November,Thursday,False,65,51+,Male,City_19,False,In-Store,996,Electronics_Product,Electronics,5,49.71041533,248.5520767,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Rainy,Christmas Market,3,False
187,366,,2022-11-10,19:37:20,2022,11,November,Thursday,False,34,26-35,Female,City_7,True,Online,891,Food_Product,Food,5,52.56871643,262.8435822,Credit Card,False,0.0,False,True,Overnight,4.0,Rainy,Christmas Market,3,True
188,95,,2021-12-29,0:47:42,2021,12,December,Wednesday,False,45,36-50,Other,City_13,True,Online,996,Electronics_Product,Electronics,4,12.37963944,49.51855775,Cash,True,0.0,False,True,Overnight,4.0,Sunny,No Event,3,False
189,410,,2020-11-11,10:48:52,2020,11,November,Wednesday,False,51,51+,Male,City_5,True,Online,710,Clothing_Product,Clothing,2,40.19772976,80.39545952,Online Payment,True,0.0,False,False,Standard,3.0,Sunny,Christmas Market,3,False
190,181,,2022-11-03,3:21:15,2022,11,November,Thursday,False,55,51+,Female,City_7,True,Online,733,Electronics_Product,Electronics,1,65.89275345,65.89275345,Online Payment,True,0.0,False,True,Overnight,1.0,Snowy,Christmas Market,5,False
191,380,,2022-11-06,16:16:22,2022,11,November,Sunday,True,39,36-50,Female,City_12,True,Online,880,Electronics_Product,Electronics,1,55.16615741,55.16615741,Credit Card,False,0.0,False,False,Standard,2.0,Sunny,Christmas Market,5,True
192,464,25,2018-11-16,12:43:13,2018,11,November,Friday,False,63,51+,Other,City_3,False,In-Store,255,Toys_Product,Toys,4,33.26879101,133.075164,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,4,True
193,124,85,2021-11-22,19:32:18,2021,11,November,Monday,False,34,26-35,Other,City_5,False,In-Store,701,Clothing_Product,Clothing,1,32.59441154,32.59441154,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,5,False
